date,count,department_name,year,month,day_of_week,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September
2019-03-27,224,Albuquerque Fire Rescue,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-28,252,Albuquerque Fire Rescue,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-29,230,Albuquerque Fire Rescue,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-30,221,Albuquerque Fire Rescue,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-01,226,Albuquerque Fire Rescue,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,274,Albuquerque Fire Rescue,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,225,Albuquerque Fire Rescue,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,236,Albuquerque Fire Rescue,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,252,Albuquerque Fire Rescue,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,217,Albuquerque Fire Rescue,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,242,Albuquerque Fire Rescue,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,244,Albuquerque Fire Rescue,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,212,Albuquerque Fire Rescue,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,217,Albuquerque Fire Rescue,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,202,Albuquerque Fire Rescue,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,245,Albuquerque Fire Rescue,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,213,Albuquerque Fire Rescue,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,246,Albuquerque Fire Rescue,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,244,Albuquerque Fire Rescue,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,240,Albuquerque Fire Rescue,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,213,Albuquerque Fire Rescue,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,241,Albuquerque Fire Rescue,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,219,Albuquerque Fire Rescue,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,213,Albuquerque Fire Rescue,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,229,Albuquerque Fire Rescue,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,255,Albuquerque Fire Rescue,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,228,Albuquerque Fire Rescue,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,260,Albuquerque Fire Rescue,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,199,Albuquerque Fire Rescue,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,234,Albuquerque Fire Rescue,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,237,Albuquerque Fire Rescue,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,303,Albuquerque Fire Rescue,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,298,Albuquerque Fire Rescue,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,311,Albuquerque Fire Rescue,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,318,Albuquerque Fire Rescue,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,301,Albuquerque Fire Rescue,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,320,Albuquerque Fire Rescue,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,284,Albuquerque Fire Rescue,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,291,Albuquerque Fire Rescue,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,296,Albuquerque Fire Rescue,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,271,Albuquerque Fire Rescue,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,286,Albuquerque Fire Rescue,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,286,Albuquerque Fire Rescue,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,276,Albuquerque Fire Rescue,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,317,Albuquerque Fire Rescue,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,316,Albuquerque Fire Rescue,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,329,Albuquerque Fire Rescue,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,313,Albuquerque Fire Rescue,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,312,Albuquerque Fire Rescue,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,292,Albuquerque Fire Rescue,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-20,285,Albuquerque Fire Rescue,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-21,269,Albuquerque Fire Rescue,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-22,285,Albuquerque Fire Rescue,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-23,306,Albuquerque Fire Rescue,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-24,319,Albuquerque Fire Rescue,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-25,318,Albuquerque Fire Rescue,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-26,279,Albuquerque Fire Rescue,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-27,253,Albuquerque Fire Rescue,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-28,269,Albuquerque Fire Rescue,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-29,272,Albuquerque Fire Rescue,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-30,278,Albuquerque Fire Rescue,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-31,285,Albuquerque Fire Rescue,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-06-01,318,Albuquerque Fire Rescue,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-02,265,Albuquerque Fire Rescue,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-03,317,Albuquerque Fire Rescue,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-04,300,Albuquerque Fire Rescue,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-05,322,Albuquerque Fire Rescue,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-06,303,Albuquerque Fire Rescue,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-07,307,Albuquerque Fire Rescue,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-08,351,Albuquerque Fire Rescue,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-09,317,Albuquerque Fire Rescue,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-10,262,Albuquerque Fire Rescue,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-11,317,Albuquerque Fire Rescue,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-12,322,Albuquerque Fire Rescue,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-13,298,Albuquerque Fire Rescue,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-14,299,Albuquerque Fire Rescue,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-15,312,Albuquerque Fire Rescue,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-16,289,Albuquerque Fire Rescue,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-17,335,Albuquerque Fire Rescue,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-18,308,Albuquerque Fire Rescue,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-19,312,Albuquerque Fire Rescue,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-20,316,Albuquerque Fire Rescue,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-21,322,Albuquerque Fire Rescue,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-22,297,Albuquerque Fire Rescue,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-23,282,Albuquerque Fire Rescue,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-24,300,Albuquerque Fire Rescue,2019,June,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-25,306,Albuquerque Fire Rescue,2019,June,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-26,303,Albuquerque Fire Rescue,2019,June,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-27,290,Albuquerque Fire Rescue,2019,June,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-28,354,Albuquerque Fire Rescue,2019,June,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-29,322,Albuquerque Fire Rescue,2019,June,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-30,245,Albuquerque Fire Rescue,2019,June,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-02-01,65,Alexandria Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-02,81,Alexandria Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-03,62,Alexandria Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-04,60,Alexandria Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-05,76,Alexandria Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-06,43,Alexandria Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-07,49,Alexandria Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-08,57,Alexandria Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-09,54,Alexandria Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-10,48,Alexandria Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-11,51,Alexandria Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-12,69,Alexandria Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-13,58,Alexandria Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-14,58,Alexandria Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-15,64,Alexandria Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-16,40,Alexandria Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-17,46,Alexandria Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-18,53,Alexandria Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-19,51,Alexandria Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-20,40,Alexandria Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-21,50,Alexandria Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-22,56,Alexandria Fire Department,2019,February,Friday,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-23,48,Alexandria Fire Department,2019,February,Saturday,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-24,53,Alexandria Fire Department,2019,February,Sunday,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-25,85,Alexandria Fire Department,2019,February,Monday,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-26,44,Alexandria Fire Department,2019,February,Tuesday,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-27,44,Alexandria Fire Department,2019,February,Wednesday,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2019-02-28,56,Alexandria Fire Department,2019,February,Thursday,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-03-01,55,Alexandria Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-02,66,Alexandria Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-03,65,Alexandria Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-04,37,Alexandria Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-05,49,Alexandria Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-06,61,Alexandria Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-07,54,Alexandria Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-08,60,Alexandria Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-09,44,Alexandria Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-10,68,Alexandria Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-11,49,Alexandria Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-12,60,Alexandria Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-13,51,Alexandria Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-14,67,Alexandria Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-15,75,Alexandria Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-16,64,Alexandria Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-17,72,Alexandria Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-18,46,Alexandria Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-19,53,Alexandria Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-20,44,Alexandria Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-21,56,Alexandria Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-22,58,Alexandria Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-23,67,Alexandria Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-24,41,Alexandria Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-25,56,Alexandria Fire Department,2019,March,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-26,62,Alexandria Fire Department,2019,March,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-27,52,Alexandria Fire Department,2019,March,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-28,58,Alexandria Fire Department,2019,March,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-29,55,Alexandria Fire Department,2019,March,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-30,63,Alexandria Fire Department,2019,March,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-03-31,74,Alexandria Fire Department,2019,March,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2019-04-01,90,Alexandria Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,60,Alexandria Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,93,Alexandria Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,64,Alexandria Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,62,Alexandria Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,67,Alexandria Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,69,Alexandria Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,73,Alexandria Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,75,Alexandria Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,68,Alexandria Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-11,56,Alexandria Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,56,Alexandria Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,72,Alexandria Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-14,57,Alexandria Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,64,Alexandria Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,62,Alexandria Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,63,Alexandria Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,64,Alexandria Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,58,Alexandria Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-20,60,Alexandria Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,58,Alexandria Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,58,Alexandria Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-23,58,Alexandria Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,62,Alexandria Fire Department,2019,April,Wednesday,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,49,Alexandria Fire Department,2019,April,Thursday,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,59,Alexandria Fire Department,2019,April,Friday,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,80,Alexandria Fire Department,2019,April,Saturday,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,60,Alexandria Fire Department,2019,April,Sunday,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,56,Alexandria Fire Department,2019,April,Monday,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,63,Alexandria Fire Department,2019,April,Tuesday,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,70,Alexandria Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-02,64,Alexandria Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-03,61,Alexandria Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-04,67,Alexandria Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-05,57,Alexandria Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-06,69,Alexandria Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-07,67,Alexandria Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-08,72,Alexandria Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-09,59,Alexandria Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-10,72,Alexandria Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-11,46,Alexandria Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-12,66,Alexandria Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-13,70,Alexandria Fire Department,2019,May,Monday,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-14,67,Alexandria Fire Department,2019,May,Tuesday,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-15,55,Alexandria Fire Department,2019,May,Wednesday,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-16,72,Alexandria Fire Department,2019,May,Thursday,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-17,57,Alexandria Fire Department,2019,May,Friday,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-18,60,Alexandria Fire Department,2019,May,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2019-05-19,51,Alexandria Fire Department,2019,May,Sunday,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
